CustomerID;CustomerName;BillToCustomerID;CustomerCategoryID;BuyingGroupID;PrimaryContactPersonID;AlternateContactPersonID;DeliveryMethodID;DeliveryCityID;CreditLimit;AccountOpenedDate;StandardDiscountPercentage;IsStatementSent;IsOnCreditHold;PaymentDays;PhoneNumber;WebsiteURL;DeliveryAddressLine;DeliveryLocationLat;DeliveryLocationLong
1028;Emma Van Zant;1028;6;NULL;3228;NULL;3;37886;2400.00;14/05/2014;0.000;0;0;7;(303) 555-0100;http://www.microsoft.com/;1197 Uma Road;40,0758231;-102,2232495
1029;Veronika Necesana;1029;3;NULL;3229;NULL;3;9331;3900.00;18/05/2014;0.000;0;0;7;(218) 555-0100;http://www.microsoft.com/;767 Gopalgobinda Crescent;43,9735748;-92,139051
1030;Chompoo Atitarn;1030;5;NULL;3230;NULL;3;1326;4000.00;18/06/2014;0.000;0;0;7;(603) 555-0100;http://www.microsoft.com/;1605 Anuj Avenue;43,6953512;-71,6306325
1031;Dipti Shah;1031;6;NULL;3231;NULL;3;30830;3700.00;03/08/2014;0.000;0;0;7;(216) 555-0100;http://www.microsoft.com/;381 Hai Crescent;38,7986875;-82,76489
1032;Som Mukherjee;1032;3;NULL;3232;NULL;3;22998;3100.00;25/08/2014;0.000;0;0;7;(385) 555-0100;http://www.microsoft.com/;263 Meredith Crescent;39,5249615;-111,5904725
1033;Cuneyt Arslan;1033;4;NULL;3233;NULL;3;17992;2000.00;26/08/2014;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/;1400 Johanna Street;35,051504;-99,01413459
1034;Aishwarya Dantuluri;1034;3;NULL;3234;NULL;3;3018;3885.00;03/09/2014;0.000;0;0;7;(209) 555-0100;http://www.microsoft.com/;1167 Femke Lane;39,4123876;-121,7127513
1035;Manjunatha Karnik;1035;5;NULL;3235;NULL;3;37898;3300.00;08/11/2014;0.000;0;0;7;(405) 555-0100;http://www.microsoft.com/;1768 Kwanjai Crescent;34,0640539;-95,02706409
1036;Erik Malk;1036;5;NULL;3236;NULL;3;2053;1700.00;13/11/2014;0.000;0;0;7;(406) 555-0100;http://www.microsoft.com/;923 Gilbert Avenue;46,2713177;-112,2636205
1037;David Jaramillo;1037;7;NULL;3237;NULL;3;28918;2100.00;21/11/2014;0.000;0;0;7;(803) 555-0100;http://www.microsoft.com/;1951 Victoria Avenue;34,3076471;-80,9603643
1038;Damodara Trivedi;1038;6;NULL;3238;NULL;3;33644;2000.00;03/12/2014;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/;682 Shantanu Boulevard;32,3053922;-101,9751408
1039;Bhaamini Palagummi;1039;6;NULL;3239;NULL;3;18410;2300.00;13/01/2015;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/;1035 Clarissa Avenue;41,3178717;-73,8462467
1040;Damodar Shenoy;1040;3;NULL;3240;NULL;3;30865;2400.00;16/01/2015;0.000;0;0;7;(229) 555-0100;http://www.microsoft.com/;1337 Koknesis Avenue;32,5518326;-82,6668019
1041;Tomo Vidovic;1041;4;NULL;3241;NULL;3;34371;2900.00;18/01/2015;0.000;0;0;7;(207) 555-0100;http://www.microsoft.com/;296 Anima Boulevard;44,2667467;-68,4155746
1042;Nguyen Banh;1042;3;NULL;3242;NULL;3;11696;2500.00;22/01/2015;0.000;0;0;7;(239) 555-0100;http://www.microsoft.com/;1885 William Boulevard;29,7327446;-81,8834269
1043;Raj Verma;1043;7;NULL;3243;NULL;3;7113;3500.00;30/01/2015;0.000;0;0;7;(203) 555-0100;http://www.microsoft.com/;678 Sang Crescent;41,9895388;-73,0956646
1044;Hanita Nookala;1044;3;NULL;3244;NULL;3;21650;2000.00;12/02/2015;0.000;0;0;7;(225) 555-0100;http://www.microsoft.com/;835 Kamala Lane;30,0207608;-92,1826264
1045;Matteo Cattaneo;1045;4;NULL;3245;NULL;3;24352;2400.00;22/02/2015;0.000;0;0;7;(229) 555-0100;http://www.microsoft.com/;1319 Kristiina Lane;34,1139993;-83,4315488
1046;Christian Couet;1046;5;NULL;3246;NULL;3;13799;2940.00;12/06/2015;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/;315 Caterina Lane;40,8006567;-73,7284647
1047;Ivana Hadrabova;1047;5;NULL;3247;NULL;3;18648;1600.00;28/07/2015;0.000;0;0;7;(603) 555-0100;http://www.microsoft.com/;849 Kristophe  Street;44,4889465;-71,569251
1048;Abhra Ganguly;1048;6;NULL;3248;NULL;3;35684;3000.00;09/08/2015;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/;1841 Marcello Crescent;41,6337047;-74,377932
1049;Amet Shergill;1049;7;NULL;3249;NULL;3;37988;1200.00;13/08/2015;0.000;0;0;7;(303) 555-0100;http://www.microsoft.com/;1527 Milada Lane;40,1524837;-106,9086582
1050;Amrita Ganguly;1050;4;NULL;3250;NULL;3;26010;3100.00;23/09/2015;0.000;0;0;7;(787) 555-0100;http://www.microsoft.com/;1064 Eugen Lane;18,0819088;-65,797939
1051;Sylvie Laramee;1051;6;NULL;3251;NULL;3;16702;2800.00;24/09/2015;0.000;0;0;7;(787) 555-0100;http://www.microsoft.com/;1279 Annette Crescent;18,500776;-67,0243462
1052;Ian Olofsson;1052;4;NULL;3252;NULL;3;19374;3300.00;26/09/2015;0.000;0;0;7;(339) 555-0100;http://www.microsoft.com/;1327 Donald Street;42,1889895;-70,882822
1053;Luis Saucedo;1053;5;NULL;3253;NULL;3;19507;2300.00;27/11/2015;0.000;0;0;7;(210) 555-0100;http://www.microsoft.com/;117 Bhaagyalakshmi Road;33,0123537;-94,3654707
1054;Emma Salpa;1054;4;NULL;3254;NULL;3;29391;1600.00;29/11/2015;0.000;0;0;7;(205) 555-0100;http://www.microsoft.com/;105 Jitka Street;34,8256425;-87,2947417
1055;Adriana Pena;1055;5;NULL;3255;NULL;3;29158;3800.00;30/11/2015;0.000;0;0;7;(252) 555-0100;http://www.microsoft.com/;121 Valentina Road;35,3573633;-80,6359013
1056;Kalyani Benjaree;1056;7;NULL;3256;NULL;3;3714;4000.00;20/12/2015;0.000;0;0;7;(212) 555-0100;http://www.microsoft.com/;429 Viljo Lane;42,9383918;-78,6847515
1057;Ganesh Majumdar;1057;5;NULL;3257;NULL;3;25608;1600.00;09/01/2016;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/;162 Stern Crescent;41,5853107;-87,8431078
1058;Jaroslav Fisar;1058;6;NULL;3258;NULL;3;31564;1900.00;01/02/2016;0.000;0;0;7;(215) 555-0100;http://www.microsoft.com/;1999 Ethan Road;41,275063;-79,1130938
1059;Jibek Juniskyzy;1059;4;NULL;3259;NULL;3;10483;1800.00;13/03/2016;0.000;0;0;7;(217) 555-0100;http://www.microsoft.com/;80 Hudson Boulevard;40,6267064;-90,3051249
1060;Anand Mudaliyar;1060;7;NULL;3260;NULL;3;22090;1100.00;23/04/2016;0.000;0;0;7;(206) 555-0100;http://www.microsoft.com/;1235 Lana Lane;47,1670439;-122,4048441
1061;Agrita Abele;1061;5;NULL;3261;NULL;3;19881;1600.00;07/05/2016;0.000;0;0;7;(206) 555-0100;http://www.microsoft.com/;652 Victoria Lane;46,3523219;-124,0543234
